,logo_id,photo_id,brand,count,area,width,height,area_size,mean_X,mean_Y,distance,section,pct_of_logo,from
894,9,033,louisvuitton,1,1087.0,960,960,921600,0.9541666666666666,0.6908854166666667,0.4926505895735009,Z9,0.0011794704861111116,facebook
895,9,049,louisvuitton,1,0.0,546,309,168714,0.0,0.0,0.0,-,0.0,facebook
896,9,093,louisvuitton,1,0.0,548,309,169332,0.0,0.0,0.0,-,0.0,facebook
897,9,016,louisvuitton,1,0.0,548,549,300852,0.0,0.0,0.0,-,0.0,facebook
898,9,037,louisvuitton,1,9689.0,551,308,169708,0.6801270417422868,0.8733766233766234,0.4145550072679817,Z9,0.05709218186532161,facebook
899,10,003,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
900,10,004,chanel,1,0.0,545,550,299750,0.0,0.0,0.0,-,0.0,facebook
901,10,001,chanel,1,0.0,547,314,171758,0.0,0.0,0.0,-,0.0,facebook
902,10,002,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
903,10,005,chanel,1,0.0,548,308,168784,0.0,0.0,0.0,-,0.0,facebook
904,10,022,chanel,1,0.0,550,308,169400,0.0,0.0,0.0,-,0.0,facebook
905,10,044,chanel,1,0.0,960,720,691200,0.0,0.0,0.0,-,0.0,facebook
906,10,043,chanel,1,0.0,546,548,299208,0.0,0.0,0.0,-,0.0,facebook
907,10,042,chanel,1,0.0,550,556,305800,0.0,0.0,0.0,-,0.0,facebook
908,10,041,chanel,1,0.0,551,547,301397,0.0,0.0,0.0,-,0.0,facebook
909,10,055,chanel,1,2883.0,549,550,301950,0.5195810564663024,0.4981818181818182,0.01966528813570981,Z5,0.009547938400397415,facebook
910,10,056,chanel,1,415.0,548,550,301400,0.5182481751824817,0.5586363636363636,0.06141025189645784,Z5,0.0013769077637690776,facebook
911,10,039,chanel,1,226.0,553,314,173642,0.5890596745027125,0.41242038216560506,0.12490722590205805,Z5,0.0013015284320613675,facebook
912,10,075,chanel,1,116.0,549,317,174033,0.2572859744990893,0.637223974763407,0.2788198655489327,Z4,0.0006665402538599001,facebook
913,10,037,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
914,10,036,chanel,1,2020.0,545,310,168950,0.10779816513761467,0.4306451612903226,0.3982867973230686,Z4,0.011956200059189109,facebook
915,10,008,chanel,3,742.0,547,550,300850,0.5009140767824497,0.6418181818181818,0.14182112758887194,Z5,0.0024663453548279873,facebook
916,10,024,chanel,2,307.0,640,960,614400,0.45546875,0.9166666666666666,0.41903954865582027,Z8,0.0004996744791666667,facebook
917,10,006,chanel,1,0.0,312,419,130728,0.0,0.0,0.0,-,0.0,facebook
918,10,025,chanel,1,0.0,960,960,921600,0.0,0.0,0.0,-,0.0,facebook
919,10,027,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
920,10,028,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
921,10,029,chanel,1,0.0,545,305,166225,0.0,0.0,0.0,-,0.0,facebook
922,10,030,chanel,1,0.0,558,310,172980,0.0,0.0,0.0,-,0.0,facebook
923,10,031,chanel,1,0.0,562,552,310224,0.0,0.0,0.0,-,0.0,facebook
924,10,087,chanel,1,196.0,549,311,170739,0.4981785063752277,0.42443729903536975,0.07558465198765699,Z5,0.0011479509660944482,facebook
925,10,085,chanel,1,216.0,550,309,169950,0.4954545454545455,0.4288025889967637,0.07134236112288789,Z5,0.0012709620476610767,facebook
926,10,023,chanel,1,0.0,551,311,171361,0.0,0.0,0.0,-,0.0,facebook
927,10,035,chanel,1,0.0,673,960,646080,0.0,0.0,0.0,-,0.0,facebook
928,10,070,chanel,1,2694.0,960,960,921600,0.5010416666666666,0.5505208333333333,0.05053157102385488,Z5,0.0029231770833333327,facebook
929,10,038,chanel,1,0.0,552,312,172224,0.0,0.0,0.0,-,0.0,facebook
930,10,007,chanel,1,0.0,551,552,304152,0.0,0.0,0.0,-,0.0,facebook
931,10,100,chanel,1,0.0,640,960,614400,0.0,0.0,0.0,-,0.0,facebook
932,10,009,chanel,1,0.0,549,551,302499,0.0,0.0,0.0,-,0.0,facebook
933,10,097,chanel,1,0.0,551,309,170259,0.0,0.0,0.0,-,0.0,facebook
934,10,098,chanel,1,0.0,551,308,169708,0.0,0.0,0.0,-,0.0,facebook
935,10,099,chanel,1,0.0,552,307,169464,0.0,0.0,0.0,-,0.0,facebook
936,10,074,chanel,1,0.0,548,310,169880,0.0,0.0,0.0,-,0.0,facebook
937,10,073,chanel,1,0.0,554,551,305254,0.0,0.0,0.0,-,0.0,facebook
938,10,072,chanel,1,0.0,960,626,600960,0.0,0.0,0.0,-,0.0,facebook
939,10,049,chanel,1,0.0,547,310,169570,0.0,0.0,0.0,-,0.0,facebook
940,10,050,chanel,1,0.0,549,311,170739,0.0,0.0,0.0,-,0.0,facebook
941,10,051,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
942,10,052,chanel,1,0.0,768,960,737280,0.0,0.0,0.0,-,0.0,facebook
943,10,053,chanel,1,0.0,960,630,604800,0.0,0.0,0.0,-,0.0,facebook
944,10,054,chanel,1,0.0,670,960,643200,0.0,0.0,0.0,-,0.0,facebook
945,10,057,chanel,1,0.0,543,550,298650,0.0,0.0,0.0,-,0.0,facebook
946,10,058,chanel,1,0.0,550,308,169400,0.0,0.0,0.0,-,0.0,facebook
947,10,096,chanel,1,0.0,549,309,169641,0.0,0.0,0.0,-,0.0,facebook
948,10,059,chanel,1,0.0,960,541,519360,0.0,0.0,0.0,-,0.0,facebook
949,10,061,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
950,10,062,chanel,1,0.0,547,308,168476,0.0,0.0,0.0,-,0.0,facebook
951,10,063,chanel,1,0.0,960,960,921600,0.0,0.0,0.0,-,0.0,facebook
952,10,064,chanel,1,0.0,556,317,176252,0.0,0.0,0.0,-,0.0,facebook
953,10,065,chanel,1,0.0,960,630,604800,0.0,0.0,0.0,-,0.0,facebook
954,10,067,chanel,1,0.0,550,311,171050,0.0,0.0,0.0,-,0.0,facebook
955,10,069,chanel,1,0.0,502,960,481920,0.0,0.0,0.0,-,0.0,facebook
956,10,071,chanel,1,0.0,550,304,167200,0.0,0.0,0.0,-,0.0,facebook
957,10,040,chanel,1,232.0,960,657,630720,0.11484375000000002,0.8055555555555555,0.4916396388056262,Z7,0.00036783358701166917,facebook
958,10,068,chanel,1,207.0,960,660,633600,0.6153645833333333,0.9821969696969696,0.4958053092420592,Z8,0.00032670454545454544,facebook
959,10,091,chanel,1,1403.0,549,310,170190,0.4995446265938069,0.6701612903225806,0.170161899640268,Z8,0.008243727598566309,facebook
960,10,066,chanel,1,4959.0,551,311,171361,0.5081669691470054,0.7395498392282958,0.23968901697689546,Z8,0.028938906752411574,facebook
961,10,012,chanel,1,938.0,548,550,301400,0.5036496350364964,0.8513636363636364,0.3513825903407529,Z8,0.0031121433311214327,facebook
962,10,026,chanel,2,1563.0,960,960,921600,0.4757812499999999,0.8325520833333333,0.3334328057958646,Z8,0.0016959635416666664,facebook
963,10,060,chanel,1,0.0,550,310,170500,0.0,0.0,0.0,-,0.0,facebook
964,10,034,chanel,1,1065.0,550,549,301950,0.5054545454545454,0.5437158469945356,0.044054822035338496,Z5,0.0035270740188772976,facebook
965,10,095,chanel,1,0.0,543,311,168873,0.0,0.0,0.0,-,0.0,facebook
966,10,093,chanel,1,0.0,550,313,172150,0.0,0.0,0.0,-,0.0,facebook
967,10,021,chanel,1,0.0,960,540,518400,0.0,0.0,0.0,-,0.0,facebook
968,10,010,chanel,1,0.0,550,312,171600,0.0,0.0,0.0,-,0.0,facebook
969,10,011,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
970,10,013,chanel,1,0.0,551,314,173014,0.0,0.0,0.0,-,0.0,facebook
971,10,014,chanel,1,0.0,640,960,614400,0.0,0.0,0.0,-,0.0,facebook
972,10,015,chanel,1,0.0,720,960,691200,0.0,0.0,0.0,-,0.0,facebook
973,10,016,chanel,1,0.0,550,310,170500,0.0,0.0,0.0,-,0.0,facebook
974,10,017,chanel,1,0.0,550,309,169950,0.0,0.0,0.0,-,0.0,facebook
975,10,018,chanel,1,0.0,551,309,170259,0.0,0.0,0.0,-,0.0,facebook
976,10,019,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
977,10,020,chanel,1,0.0,960,641,615360,0.0,0.0,0.0,-,0.0,facebook
978,10,045,chanel,1,0.0,960,648,622080,0.0,0.0,0.0,-,0.0,facebook
979,10,046,chanel,1,0.0,960,540,518400,0.0,0.0,0.0,-,0.0,facebook
980,10,047,chanel,1,0.0,548,311,170428,0.0,0.0,0.0,-,0.0,facebook
981,10,094,chanel,1,0.0,547,310,169570,0.0,0.0,0.0,-,0.0,facebook
982,10,076,chanel,1,0.0,548,311,170428,0.0,0.0,0.0,-,0.0,facebook
983,10,078,chanel,1,0.0,551,313,172463,0.0,0.0,0.0,-,0.0,facebook
984,10,079,chanel,1,0.0,960,720,691200,0.0,0.0,0.0,-,0.0,facebook
985,10,080,chanel,1,0.0,960,960,921600,0.0,0.0,0.0,-,0.0,facebook
986,10,081,chanel,1,0.0,549,310,170190,0.0,0.0,0.0,-,0.0,facebook
987,10,082,chanel,1,0.0,550,310,170500,0.0,0.0,0.0,-,0.0,facebook
988,10,083,chanel,1,0.0,548,308,168784,0.0,0.0,0.0,-,0.0,facebook
989,10,084,chanel,1,0.0,960,640,614400,0.0,0.0,0.0,-,0.0,facebook
990,10,086,chanel,1,0.0,548,311,170428,0.0,0.0,0.0,-,0.0,facebook
991,10,088,chanel,1,0.0,548,309,169332,0.0,0.0,0.0,-,0.0,facebook
992,10,048,chanel,1,0.0,550,311,171050,0.0,0.0,0.0,-,0.0,facebook
993,10,089,chanel,1,0.0,551,310,170810,0.0,0.0,0.0,-,0.0,facebook
994,10,090,chanel,1,0.0,549,309,169641,0.0,0.0,0.0,-,0.0,facebook
995,10,032,chanel,1,179.0,545,550,299750,0.4591743119266055,0.5072727272727273,0.04146841410820501,Z5,0.000597164303586322,facebook
996,10,092,chanel,1,0.0,960,638,612480,0.0,0.0,0.0,-,0.0,facebook
997,10,077,chanel,1,0.0,545,309,168405,0.0,0.0,0.0,-,0.0,facebook
998,10,033,chanel,3,878.0,550,450,247500,0.06136363636363638,0.07722222222222222,0.6092149939773711,Z1,0.0035474747474747476,facebook
999,1,139.2017-11-21,hm,1,695.93,1080,1080,1166400,0.8778287037037037,0.7695162037037038,0.4641050672006044,Z9,0.00059664780521262,instagram
1000,1,3029.2015-02-24,hm,1,869.95,640,640,409600,0.15557421875,0.33729296875,0.3809234789401427,Z4,0.0021239013671875,instagram
1001,1,3028.2015-02-24,hm,1,848.63,640,640,409600,0.80219921875,0.38239453125,0.32427675540041034,Z6,0.0020718505859375,instagram
1002,1,2970.2015-03-20,hm,1,5908.46,640,640,409600,0.1225703125,0.09985546875,0.5500625554385882,Z1,0.014424951171875,instagram
1003,1,2919.2015-04-11,hm,1,4781.51,640,640,409600,0.1650078125,0.0972265625,0.5238761376905819,Z1,0.0116736083984375,instagram
1004,1,2900.2015-04-15,hm,1,3369.55,640,640,409600,0.13887890625000002,0.14328906249999998,0.5075934763994956,Z1,0.0082264404296875,instagram
1005,1,288-6.2017-10-05,hm,1,62742.2,1080,1080,1166400,0.5019930555555556,0.6781921296296296,0.17820327531330687,Z8,0.05379132373113854,instagram
1006,1,2805.2015-05-12,hm,1,210.96,640,640,409600,0.602234375,0.49105859375,0.10262463728251693,Z5,0.0005150390625,instagram
1007,1,2804.2015-05-12,hm,1,292.15,640,640,409600,0.86955859375,0.6993632812499999,0.4199038843893256,Z9,0.0007132568359375,instagram
1008,1,2778.2015-05-20,hm,1,3289.43,640,640,409600,0.69303125,0.09948046875,0.4446087700319037,Z3,0.0080308349609375,instagram
1009,1,2733.2015-06-10,hm,1,173.44,640,640,409600,0.6765625,0.1335546875,0.4067634244367021,Z3,0.0004234375,instagram
1010,1,2717.2015-06-15,hm,1,2816.81,640,640,409600,0.2340625,0.35616015625,0.3023452572081699,Z4,0.0068769775390625,instagram
1011,1,269.2017-10-11,hm,1,931.84,1080,1080,1166400,0.5765648148148148,0.5875069444444444,0.11627397040451473,Z5,0.0007989026063100138,instagram
1012,1,2681.2015-06-29,hm,1,169.51,640,640,409600,0.57573828125,0.19886328125,0.3105150731063159,Z2,0.00041384277343749996,instagram
1013,1,2648.2015-07-13,hm,1,678.04,1080,1080,1166400,0.8985763888888889,0.6345046296296296,0.42065975939173295,Z6,0.0005813100137174211,instagram
1014,1,2592.2015-07-30,hm,1,2818.87,1080,1080,1166400,0.4044398148148149,0.20857407407407408,0.3066933636295545,Z2,0.0024167266803840877,instagram
1015,1,3030.2015-02-24,hm,1,1105.76,640,640,409600,0.79321875,0.412765625,0.30592004107806203,Z6,0.002699609375,instagram
1016,1,3031.2015-02-24,hm,1,788.59,640,640,409600,0.25162890625,0.329453125,0.3012879632226235,Z1,0.0019252685546875,instagram
1017,1,3032.2015-02-24,hm,1,1055.32,640,640,409600,0.15805078125,0.81775,0.4667915280976459,Z7,0.0025764648437499997,instagram
1018,1,3033.2015-02-24,hm,1,896.99,640,640,409600,0.27641015625,0.43792578125,0.2320466049343801,Z4,0.0021899169921875,instagram
1019,1,3436.2014-07-16,hm,1,1209.47,640,640,409600,0.18891796875,0.25162109375,0.3980755094659458,Z1,0.0029528076171875,instagram
1020,1,3430.2014-07-17,hm,1,10950.53,640,640,409600,0.35977734375000003,0.70155078125,0.2455302644243496,Z8,0.0267346923828125,instagram
1021,1,3407.2014-08-01,hm,1,21685.53,640,640,409600,0.13545703125,0.189828125,0.4786420041179829,Z1,0.0529431884765625,instagram
1022,1,3406.2014-08-01,hm,1,9916.81,640,640,409600,0.11630078125,0.8079101562500001,0.4919692620390626,Z7,0.0242109619140625,instagram
1023,1,3403.2014-08-01,hm,1,2776.94,640,640,409600,0.63105859375,0.23864453125,0.2923748211478885,Z2,0.006779638671875,instagram
1024,1,3399.2014-08-04,hm,1,4003.53,640,640,409600,0.18526953125,0.876125,0.4904337708443361,Z7,0.0097742431640625,instagram
1025,1,3396.2014-08-05,hm,1,319.05,640,640,409600,0.617796875,0.55640234375,0.1306037064568184,Z5,0.0007789306640625,instagram
1026,1,2565.2015-08-10,hm,1,35757.81,640,640,409600,0.42637109375,0.177234375,0.33105719221489804,Z2,0.08729934082031249,instagram
1027,1,3360.2014-08-25,hm,1,217.21,640,640,409600,0.32909765625,0.23705078125,0.3136078805458793,Z1,0.0005302978515625,instagram
1028,1,3339.2014-09-04,hm,1,2698.08,640,640,409600,0.18885546875,0.20391015625,0.4295114840125717,Z1,0.006587109375,instagram
1029,1,3260.2014-10-15,hm,1,1182.15,640,640,409600,0.37758203125,0.47943359375,0.12413354155471445,Z5,0.0028861083984375,instagram
1030,1,3257.2014-10-16,hm,1,877.39,640,640,409600,0.207578125,0.40928515625,0.3061694561106685,Z4,0.0021420654296875,instagram
1031,1,3237.2014-10-24,hm,1,234.37,640,640,409600,0.38180078125,0.06637109375,0.44944975653423336,Z2,0.0005721923828125,instagram
1032,1,3172.2014-12-03,hm,1,2764.44,640,640,409600,0.92245703125,0.49628515625,0.4224733640321605,Z6,0.00674912109375,instagram
1033,1,3164.2014-12-09,hm,1,253.96,640,640,409600,0.90136328125,0.3175625,0.440880851185461,Z3,0.00062001953125,instagram
1034,1,3120.2015-01-09,hm,1,193.97,640,640,409600,0.6709687500000001,0.60715625,0.20177407016419385,Z6,0.0004735595703125,instagram
1035,1,3346.2014-09-01,hm,1,425.15,640,640,409600,0.6386640625,0.8062109375,0.3361441067066813,Z8,0.0010379638671875,instagram
1036,1,2515.2015-08-31,hm,1,5594.46,1080,1080,1166400,0.6893194444444445,0.8742361111111112,0.41939780507809177,Z9,0.004796347736625514,instagram
1037,1,2513.2015-08-31,hm,1,5594.46,1080,1080,1166400,0.6893194444444445,0.8742361111111112,0.41939780507809177,Z9,0.004796347736625514,instagram
1038,1,2492.2015-09-06,hm,1,334.95,1080,1080,1166400,0.4826597222222223,0.9309444444444444,0.4312931710924036,Z8,0.0002871656378600823,instagram
1039,1,1992.2016-02-29,hm,1,45426.76,1080,1080,1166400,0.5054953703703704,0.3572546296296297,0.14285111080310767,Z5,0.038946124828532235,instagram
1040,1,1931.2016-03-17,hm,1,15374.79,1080,1080,1166400,0.4966921296296297,0.2469027777777777,0.2531188375111424,Z2,0.013181404320987656,instagram
1041,1,1897.2016-03-28,hm,1,494.01,1080,1080,1166400,0.7529768518518518,0.6540185185185186,0.29617392123465736,Z6,0.0004235339506172839,instagram
1042,1,1893.2016-03-29,hm,1,805.27,1080,1080,1166400,0.10340277777777776,0.8320578703703704,0.5172540825834905,Z7,0.000690389231824417,instagram
1043,1,1883.2016-04-01,hm,1,714.47,1080,1080,1166400,0.6394861111111112,0.25798611111111114,0.2793333091631299,Z2,0.0006125428669410151,instagram
1044,1,1792.2016-04-29,hm,1,369.92,1080,1080,1166400,0.931511574074074,0.4187476851851852,0.43909472465818905,Z6,0.0003171467764060357,instagram
1045,1,1727.2016-05-20,hm,1,842.62,1080,1080,1166400,0.34252777777777776,0.4292013888888889,0.1726555649461299,Z5,0.0007224108367626886,instagram
1046,1,2009.2016-02-23,hm,1,1489.3,1080,1080,1166400,0.700787037037037,0.5655740740740741,0.2112235626836756,Z6,0.0012768347050754459,instagram
1047,1,1687.2016-06-03,hm,1,1707.39,1080,1080,1166400,0.5704305555555556,0.35019212962962964,0.16553809585944226,Z5,0.001463811728395062,instagram
1048,1,1596.2016-07-05,hm,1,354.4,1080,1080,1166400,0.1862638888888889,0.6200717592592592,0.3359279309416485,Z4,0.000303840877914952,instagram
1049,1,1586.2016-07-08,hm,1,219.39,1080,1080,1166400,0.5038009259259261,0.5934537037037036,0.0935309669245112,Z5,0.0001880915637860082,instagram
1050,1,1576.2016-07-12,hm,1,489.9,1080,1080,1166400,0.9390671296296296,0.6599861111111112,0.4673066445811132,Z6,0.0004200102880658436,instagram
1051,1,1504.2016-08-04,hm,1,430.88,1080,1080,1166400,0.04032175925925927,0.2361898148148148,0.5299999045452217,Z1,0.0003694101508916324,instagram
1052,1,1496.2016-08-08,hm,1,1464.78,1080,1080,1166400,0.4380162037037037,0.5916319444444444,0.11062732142635703,Z5,0.001255812757201646,instagram
1053,1,1492.2016-08-09,hm,1,732.12,1080,1080,1166400,0.8877106481481482,0.13130787037037034,0.5350265723665403,Z3,0.0006276748971193415,instagram
1054,1,1483.2016-08-12,hm,1,416.39,1080,1080,1166400,0.5198657407407408,0.6664745370370371,0.16765565644163086,Z5,0.00035698731138545953,instagram
1055,1,1637.2016-06-20,hm,1,306.73,1080,1080,1166400,0.3908819444444445,0.07493055555555556,0.4388516636046102,Z2,0.000262971536351166,instagram
1056,1,3437.2014-07-16,hm,1,1420.01,640,640,409600,0.34024999999999994,0.22494140625,0.3180837821953951,Z2,0.0034668212890624998,instagram
1057,1,2010.2016-02-23,hm,1,871.33,1080,1080,1166400,0.6617916666666667,0.5713287037037037,0.17681721458847985,Z5,0.0007470250342935528,instagram
1058,1,2023.2016-02-20,hm,1,433.61,1080,1080,1166400,0.7273958333333334,0.7714837962962962,0.3541360143628574,Z9,0.00037175068587105625,instagram
1059,1,2491.2015-09-06,hm,1,544.23,1080,1080,1166400,0.3591111111111112,0.5747893518518519,0.15950901592940056,Z5,0.00046658950617283954,instagram
1060,1,2452.2015-09-19,hm,1,5473.42,1080,1080,1166400,0.6890925925925926,0.8739976851851852,0.4190826614133125,Z9,0.004692575445816187,instagram
1061,1,2435.2015-09-25,hm,1,6965.8,1080,1080,1166400,0.7002314814814815,0.19725925925925927,0.3629663927700763,Z3,0.005972050754458162,instagram
1062,1,2360.2015-10-20,hm,1,9835.29,1080,1080,1166400,0.7535532407407408,0.1779537037037037,0.4098817669136967,Z3,0.008432175925925926,instagram
1063,1,2357.2015-10-20,hm,1,642.35,688,688,473344,0.7436627906976745,0.06578125,0.4979131233680643,Z3,0.001357046883450514,instagram
1064,1,2356.2015-10-21,hm,1,1191.75,743,743,552049,0.8094683714670255,0.4326682368775235,0.3167084452041565,Z6,0.002158775760847316,instagram
1065,1,2355.2015-10-21,hm,1,1595.61,731,731,534361,0.9673632010943912,0.13955540355677154,0.5902106986850697,Z3,0.0029860150722077396,instagram
1066,1,2011.2016-02-23,hm,1,5586.36,1080,1080,1166400,0.02667361111111111,0.5956875,0.48290161324523,Z4,0.0047894032921810695,instagram
1067,1,2334.2015-10-24,hm,1,253.75,1080,1080,1166400,0.8913009259259259,0.09565509259259257,0.5626821649713023,Z3,0.0002175497256515775,instagram
1068,1,2220.2015-12-05,hm,1,426.3,1080,1080,1166400,0.8922291666666666,0.8850555555555556,0.5496467047551775,Z9,0.0003654835390946502,instagram
1069,1,222.2017-10-25,hm,1,982.65,1080,1078,1164240,0.836386574074074,0.21882884972170685,0.43842119356403264,Z3,0.0008440270047412904,instagram
1070,1,2196.2015-12-11,hm,1,1014.32,1080,1080,1166400,0.7340787037037038,0.6679814814814815,0.28811563242614874,Z9,0.0008696159122085048,instagram
1071,1,2157.2015-12-29,hm,1,2074.16,1080,1080,1166400,0.7872314814814815,0.5264583333333334,0.28844751230826104,Z6,0.0017782578875171467,instagram
1072,1,2146.2016-01-02,hm,1,297.86,1080,1080,1166400,0.36065740740740737,0.5748217592592593,0.15816021550654194,Z5,0.0002553669410150892,instagram
1073,1,2123.2016-01-12,hm,1,4922.22,1080,1080,1166400,0.491650462962963,0.8191875,0.3192966879329988,Z8,0.0042200102880658435,instagram
1074,1,203-1.2017-10-30,hm,1,5327.6,1080,1080,1166400,0.795224537037037,0.5221875,0.29605711007334856,Z6,0.004567558299039781,instagram
1075,1,2315.2015-10-31,hm,1,4059.09,1080,1080,1166400,0.8628055555555555,0.5467523148148148,0.3658054812089601,Z6,0.0034800154320987656,instagram
1076,1,147.2017-11-18,hm,1,331.81,1080,1080,1166400,0.5064490740740741,0.5877129629629629,0.08794972670881361,Z5,0.00028447359396433473,instagram
1077,1,3528.2014-05-17,hm,1,361.05,640,640,409600,0.27025390625,0.74952734375,0.3391860298896675,Z7,0.0008814697265625,instagram
1078,1,3577.2014-04-13,hm,1,410.08,640,640,409600,0.171046875,0.24950390625,0.4134712220110058,Z1,0.001001171875,instagram
1079,1,1399.2016-09-11,hm,1,553.1,1080,1080,1166400,0.4744050925925926,0.7603078703703705,0.2615631599861712,Z8,0.00047419410150891634,instagram
1080,1,1462.2016-08-21,hm,1,2571.62,1080,1080,1166400,0.3421481481481481,0.6342800925925925,0.20723983786843256,Z5,0.0022047496570644716,instagram
1081,1,935.2017-02-13,hm,1,1600.11,1080,1080,1166400,0.1714027777777778,0.9418449074074072,0.5506387714772915,Z7,0.0013718364197530864,instagram
1082,1,934.2017-02-13,hm,1,2212.13,1080,1080,1166400,0.4493958333333333,0.08826388888888889,0.41483419202969396,Z2,0.0018965449245541839,instagram
1083,1,91-1.2017-12-08,hm,1,795.67,1080,1080,1166400,0.2047453703703704,0.5820833333333333,0.3064522310717297,Z4,0.0006821587791495198,instagram
1084,1,874.2017-03-05,hm,1,382.56,1080,1080,1166400,0.83775,0.5108078703703703,0.33792287960708245,Z6,0.0003279835390946502,instagram
1085,1,863.2017-03-09,hm,1,651.6,1080,1080,1166400,0.7641736111111112,0.6578078703703705,0.307719061415305,Z6,0.000558641975308642,instagram
1086,1,843.2017-03-17,hm,1,364.26,1080,1080,1166400,0.5543634259259259,0.17287268518518514,0.33161372434860803,Z2,0.0003122942386831276,instagram
1087,1,828.2017-03-22,hm,1,313.07,1080,1080,1166400,0.7386712962962962,0.14040046296296296,0.4315968196280017,Z3,0.0002684070644718793,instagram
1088,1,822.2017-03-24,hm,1,658.75,1080,1080,1166400,0.043969907407407416,0.09819675925925928,0.6077904981321856,Z1,0.0005647719478737997,instagram
1089,1,814.2017-03-28,hm,1,229.02,1080,1080,1166400,0.33874537037037034,0.16666666666666666,0.3702893013416674,Z2,0.00019634773662551442,instagram
1090,1,810.2017-03-29,hm,1,21804.2,1080,1080,1166400,0.10537037037037036,0.08758564814814815,0.5708048197019728,Z1,0.018693587105624142,instagram
1091,1,809-2.2017-03-29,hm,1,2467.05,1020,1020,1040400,0.5608161764705881,0.15533333333333332,0.34999102621583433,Z2,0.0023712514417531722,instagram
1092,1,808.2017-03-29,hm,1,19839.43,1080,1080,1166400,0.1672175925925926,0.13854166666666665,0.4913209311804056,Z1,0.017009113511659808,instagram
1093,1,773.2017-04-12,hm,1,1025.92,1080,1080,1166400,0.5347199074074074,0.8513171296296297,0.3530286072566655,Z8,0.0008795610425240055,instagram
1094,1,1366.2016-09-22,hm,1,38759.0,1080,1080,1166400,0.8507731481481481,0.8874537037037037,0.5226491882472221,Z9,0.03322959533607682,instagram
1095,1,1347.2016-09-27,hm,1,20852.1,1080,1326,1432080,0.6446319444444444,0.2182183257918552,0.3167322390810981,Z2,0.014560708898944192,instagram
1096,1,1344.2016-09-28,hm,1,38939.26,1080,1080,1166400,0.8507870370370371,0.8870347222222222,0.5223479889488006,Z9,0.03338413923182442,instagram
1097,1,1342.2016-09-28,hm,1,43278.25,1080,1080,1166400,0.8448194444444446,0.889099537037037,0.5199027784013199,Z9,0.03710412379972565,instagram
1098,1,1008.2017-01-13,hm,1,545.25,1080,1080,1166400,0.2668263888888889,0.14252314814814815,0.426801631356426,Z1,0.00046746399176954734,instagram
1099,1,1024.2017-01-07,hm,1,337.07,1080,1080,1166400,0.7592291666666667,0.8326134259259259,0.4217006662988285,Z9,0.0002889831961591221,instagram
1100,1,1051.2016-12-29,hm,1,2837.67,1080,1080,1166400,0.05137268518518518,0.31798379629629625,0.484144984491897,Z1,0.002432844650205761,instagram
1101,1,1132.2016-12-02,hm,1,754.25,1080,1080,1166400,0.2370717592592593,0.2379027777777777,0.37124953020256585,Z1,0.00064664780521262,instagram
1102,1,1173.2016-11-17,hm,1,141170.37,1080,1349,1456920,0.1556851851851852,0.3856152705707932,0.36281752717799215,Z4,0.09689644592702414,instagram
1103,1,1178.2016-11-16,hm,1,18753.79,1080,782,844560,0.523849537037037,0.10513746803069056,0.3955821274654543,Z2,0.022205396893056742,instagram
1104,1,1196.2016-11-10,hm,1,318.15,1080,1080,1166400,0.6325069444444446,0.4127638888888889,0.15864497914460846,Z5,0.00027276234567901234,instagram
1105,1,772.2017-04-13,hm,1,17836.65,1080,1080,1166400,0.5013935185185185,0.7246689814814815,0.22467330311763287,Z8,0.015292052469135804,instagram
1106,1,1230.2016-10-31,hm,1,22146.04,1080,1080,1166400,0.7919236111111112,0.8457106481481481,0.4524767916337411,Z9,0.018986659807956104,instagram
1107,1,1275.2016-10-18,hm,1,22814.48,1080,1080,1166400,0.8003101851851853,0.8781898148148147,0.4829220882871523,Z9,0.019559739368998626,instagram
1108,1,128.2017-11-24,hm,1,742.51,1080,1080,1166400,0.6338217592592592,0.695974537037037,0.2373063050534565,Z8,0.0006365826474622771,instagram
1109,1,1285.2016-10-15,hm,1,35490.24,1080,1080,1166400,0.8517175925925925,0.8874050925925926,0.523247523363278,Z9,0.030427160493827158,instagram
1110,1,1290.2016-10-13,hm,1,37796.94,1080,1080,1166400,0.8515509259259259,0.8879212962962963,0.5235178942878407,Z9,0.032404783950617286,instagram
1111,1,1293.2016-10-13,hm,1,37986.25,1080,1080,1166400,0.8503240740740741,0.8900648148148147,0.5242876277696938,Z9,0.032567086762688616,instagram
1112,1,13-1.2018-01-04,hm,1,934.39,1080,1080,1166400,0.10407175925925924,0.5714143518518519,0.4023172646885516,Z4,0.0008010888203017832,instagram
