BrandID,BrandCategory,PhotoID,PostURL,PhotoURL,PostDate,PostTime,DownloadDate,Type,type_video,Like,LikeAlbum,Comments,Comments_album,NumHashtags,Content,ContentWithoutLink,X1SNS,X2brand,X3model,X31number,X32face,X33body,X34modelposition,X4background,X5text,X51words,X52,X53textposition,X54promotingmessa,X6brandname,X61brandexpose,X62,X63brandposition,X64brandvisib,X65partofprod,X66whproduct,X7logo,X71logoexposure,X72,X73logoposition,X74logotype,X75logovisib,X76logopartofprod,X8product,X81productexpose,X82,X83productposition,X9,X10angle,X11,X12hashtag,X12_1number,X12_2_1content,X12_2_2,X12_2_3,X12_2_4,X12_2_5,X12_2_6,X13text,X13_1,X13_2promo,X13_2promo_wo_kor,X13_3link,XBrandCategory_SPA,XBrandCategory_casual,XBrandCategory_luxuries,XBrandCategory_sport,X34modelposition_1,X34modelposition_2,X34modelposition_3,X34modelposition_4,X34modelposition_5,X34modelposition_6,X34modelposition_7,X34modelposition_8,X34modelposition_9,X4background_indoor,X4background_others,X4background_outdoor,X4background_wall,X53textposition_1,X53textposition_2,X53textposition_3,X53textposition_4,X53textposition_5,X53textposition_6,X53textposition_7,X53textposition_8,X53textposition_9,X63brandposition_1,X63brandposition_2,X63brandposition_3,X63brandposition_4,X63brandposition_5,X63brandposition_6,X63brandposition_7,X63brandposition_8,X63brandposition_9,X66whproduct_accessories,X66whproduct_bag,X66whproduct_clothes_bottom,X66whproduct_clothes_top,X66whproduct_cosmetics,X66whproduct_hat,X66whproduct_others,X66whproduct_shoes,X73logoposition_1,X73logoposition_2,X73logoposition_3,X73logoposition_4,X73logoposition_5,X73logoposition_6,X73logoposition_7,X73logoposition_8,X73logoposition_9,X74logotype_both,X74logotype_image,X74logotype_text,X83productposition_1,X83productposition_2,X83productposition_3,X83productposition_4,X83productposition_5,X83productposition_6,X83productposition_7,X83productposition_8,X83productposition_9,X10angle_extreme_high,X10angle_eye,X10angle_high,X10angle_low,X10angle_other,distance,section,pct_of_logo
3,SPA,53,https://www.facebook.com/Forever21/photos/a.94695929549.88315.86746184549/10155737790234550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26166105_10155737790234550_6963991952743787292_n.jpg?_nc_cat=0&oh=e7add9a4a0d812de9bafa5df5a36ed8a&oe=5BBC4185,2018-01-02,13:00,2018-05-30,PICTURE,0,231,,5.0,,1.0,"West coast 🌹 MrJunho3 #Forever21Men
Shop the shirt : http://bit.ly/2DMVFsa
Shop the beanie : http://bit.ly/2DMVYmO
Shop the pants : http://bit.ly/2lAqeuG","West coast 🌹 MrJunho3 #Forever21Men
Shop the shirt : 
Shop the beanie : 
Shop the pants : ",1,3,0,,,,,1.0,0.0,,,,,1,0.0,,1,0.0,1.0,2,1,0.0,,1,1.0,0.0,1.0,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,17,1.0,1.0,1.0,1,0,0,0,,,,,,,,,,0,0,0,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,54,https://www.facebook.com/Forever21/photos/a.94695929549.88315.86746184549/10155737494149550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26114170_10155737494149550_4524307019842806541_n.jpg?_nc_cat=0&oh=24ae25ba38c5b58dfc10fc0a0d237aee&oe=5BBF653E,2018-01-02,10:00,2018-05-30,PICTURE,0,255,,2.0,,1.0,"sweater weather ☃️🌲 @hayleyhermsofficial #Forever21Plus
Shop now : http://bit.ly/2Expf6f","sweater weather ☃️🌲 @hayleyhermsofficial #Forever21Plus
Shop now : ",1,3,1,1.0,1.0,2.0,"2,3,4,5,6,7,8,9",3.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"2,3,4,5,6,7,8,9",,3.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,55,https://www.facebook.com/Forever21/photos/ms.c.eJxlzcEJACAMQ9GNpKlNtPsvJngR4vVB8hEg11xIJpuMgSeV5bJdKBfVJ~_2y8Ym83v6j8JXy1g9IZSeE.bps.a.10154926357754550.1073742672.86746184549/10155737125259550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26196047_10155737125259550_4744572695940924564_n.png?_nc_cat=0&oh=27a2cb8923ec80d9ea5108c7a8a3edd9&oe=5B8BAAA8,2018-01-02,7:00,2018-05-30,PICTURE,0,26,2500.0,0.0,50.0,1.0,The hottest trends you'll only find online.#Forever21Plus Shop now: http://bit.ly/2Es2r85,The hottest trends you'll only find online.#Forever21Plus Shop now: ,1,3,1,1.0,1.0,1.0,"1,2,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,4,5,6,7,8,9",,4.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,8,1.0,1.0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,56,https://www.facebook.com/Forever21/photos/a.94695929549.88315.86746184549/10155736887844550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26229786_10155736887844550_3040373475950108188_n.jpg?_nc_cat=0&oh=165ed4d57367de4b9305b63c9243b149&oe=5BC51A3E,2018-01-02,5:00,2018-05-30,PICTURE,0,1100,,11.0,,1.0,"sizzle in your sequins 🔥✨ Hungry Hipsters 
Shop the dress : http://bit.ly/2qdyJ3q
Shop the sandals : http://bit.ly/2DJRAoQ","sizzle in your sequins 🔥✨ Hungry Hipsters 
Shop the dress : 
Shop the sandals : ",1,3,0,,,,,1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,1.0,1.0,1.0,1,0,0,0,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,57,https://www.facebook.com/Forever21/photos/ms.c.eJxlzMEJwDAQA8GOgmSf7FP~;jRnyCZG~;w7IEpT0Jee2S8PCTvsUpLqf4LwvoCuHIhp0y5iXv5wCliSPd.bps.a.10154518682579550.1073742566.86746184549/10155731059674550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26001058_10155731059674550_7230320168727067844_n.png?_nc_cat=0&oh=c5de72c06744044d119fc1ebd22cf6b8&oe=5B8260F4,31/12/2017,7:00,2018-05-30,PICTURE,0,26,4300.0,1.0,33.0,0.0,The best for a reason. Shop now: http://bit.ly/2lpLAuF,The best for a reason. Shop now: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,58,https://www.facebook.com/Forever21/photos/ms.c.eJxdzEEKACAMA8EfialN0~;7~;Y4IXIddhWWyQiu46iCT3wpfgmBx5k~;Am5cJ2qXQR~;KxymddcvnUkSg~-~-.bps.a.10155659461129550.1073742871.86746184549/10155728863124550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26047144_10155728863124550_8595621355214145817_n.png?_nc_cat=0&oh=1f603d7faa411e9ed5bd268fa3ac69e2&oe=5B86BD65,30/12/2017,10:00,2018-05-30,PICTURE,0,24,678.0,1.0,20.0,0.0,"It's party time, hun! Get tinsel-turnt this szn 🎉✨ Shop NYE 2018: http://bit.ly/2BVdHbi","It's party time, hun! Get tinsel-turnt this szn 🎉✨ Shop NYE 2018: ",1,3,1,1.0,1.0,1.0,"2,3,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"2,3,5,6,7,8,9",,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,59,https://www.facebook.com/Forever21/videos/10155728198729550/,https://m.facebook.com/story.php?story_fbid=10155728198729550&id=86746184549&_rdr,30/12/2017,3:58,2018-05-30,video,1,1400,,208.0,,0.0,Ring in the new year by taking it back with Lottie London's Stamp Eyeliner! Shake up your usual eyeliner routine by adding this super easy and fun kitschy detail. Just stamp and you’re done! @paudictado Shop it here: http://bit.ly/2ljXYMS,Ring in the new year by taking it back with Lottie London's Stamp Eyeliner! Shake up your usual eyeliner routine by adding this super easy and fun kitschy detail. Just stamp and you’re done! @paudictado Shop it here: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,0,,,,,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,,0.0
3,SPA,60,https://www.facebook.com/Forever21/photos/ms.c.eJxlzsENwDAMQtGNKr4TYnn~;xapKPZHrEwYj7MZ7ZtbYevjFkrxDqEs6r8opnT1IkQFS6pbcYuU~;rPPJCxbHKtA~-.bps.a.10154238427649550.1073742495.86746184549/10155715499939550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25591914_10155715499939550_6190010021605840057_n.png?_nc_cat=0&oh=abd8955a25ec6879d1da769bee38acb9&oe=5B8648C1,25/12/2017,10:00,2018-05-30,PICTURE,0,24,7200.0,1.0,81.0,0.0,Style Deals! Best prices since like... forever! Shop here: http://bit.ly/2D7X4Jy,Style Deals! Best prices since like... forever! Shop here: ,1,3,1,1.0,1.0,1.0,"2,3,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"2,3,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,61,https://www.facebook.com/Forever21/photos/ms.c.eJxlzUsOgEAMAtAbGegUW~_5~;MePO4PaFD0FpWPQuWsLFjzjFcopDjE4hfjKx7FLKyS93ZaY3RczWfVKm39YD6LUymQ~-~-.bps.a.10155598091114550.1073742864.86746184549/10155712198804550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25550172_10155712198804550_4064205295372065648_n.jpg?_nc_cat=0&oh=f0fd58e44b9e1e3bb6fcc05aa3049b87&oe=5B775CA6,24/12/2017,7:00,2018-05-30,PICTURE,0,18,2000.0,4.0,31.0,1.0,For all your upcoming festivities. Shop #Forever21Plus dresses: http://bit.ly/2C4buxx,For all your upcoming festivities. Shop #Forever21Plus dresses: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,4.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,9,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,62,https://www.facebook.com/Forever21/videos/10155711536359550/,https://m.facebook.com/story.php?story_fbid=10155711536359550&id=86746184549&_rdr,24/12/2017,2:00,2018-05-30,video,1,633,,33.0,,0.0,Go green for your glam 💚✨ @paudictado — Take the classic cat eye to a holiday level with a pop of green liner + top it all off with sparkly star glitter roots 🤩👌 SHOP THE PALETTE: http://bit.ly/2BqKVPC,Go green for your glam 💚✨ @paudictado — Take the classic cat eye to a holiday level with a pop of green liner + top it all off with sparkly star glitter roots 🤩👌 SHOP THE PALETTE: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,0,,,,,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,,0.0
3,SPA,63,https://www.facebook.com/Forever21/photos/ms.c.eJxlzEEKACAMA8EfSWuaSv7~;MfEkNNdh2YwkT0jAVpGx8gs4pcIEmmIfwsSarvlpTTnbpJ9cX~_sn2Q~-~-.bps.a.10155460531649550.1073742821.86746184549/10155709933294550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25594283_10155709933294550_285415612436281238_n.jpg?_nc_cat=0&oh=6f7ae88d15683cda8ba7d898864118d9&oe=5BB68A3C,23/12/2017,10:000,2018-05-30,PICTURE,0,50,2300.0,1.0,46.0,0.0,For all your upcoming festivities. Shop dresses now: http://bit.ly/2BnD70Y,For all your upcoming festivities. Shop dresses now: ,1,3,1,1.0,1.0,1.0,"1,2,3,4,5,6,7,8",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8",,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,,,0.0
3,SPA,64,https://www.facebook.com/Forever21/photos/ms.c.eJxlzMENACAIQ9GNTEEqsP9ixpNJub7012BkojppGSSWffFqkR0qsbWK1g1Hla5VYchRabyfC8guJGI~-.bps.a.10155708975164550.1073742880.86746184549/10155708975174550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25591707_10155708975174550_5118803613026175598_n.jpg?_nc_cat=0&oh=0eff1257fdd499c81f0ecaa1345224a4&oe=5B7E171C,23/12/2017,3:30,2018-05-30,PICTURE,0,9,66.0,0.0,3.0,1.0,Tailored cuts + textural knitwear to get you prepped for the holidays. #Forever21Men Shop now: http://bit.ly/2BnXc7p,Tailored cuts + textural knitwear to get you prepped for the holidays. #Forever21Men Shop now: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,16,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,65,https://www.facebook.com/Forever21/photos/ms.c.eJxlyskNACAMA7CNUFqaHvsvhnghha9lg5GFciJ6SCx7khMi4yK2UyW~_E61CH5XSk1QpXDmXuSPM.bps.a.10154518682579550.1073742566.86746184549/10155707250489550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25508038_10155707250489550_4471538037159479839_n.jpg?_nc_cat=0&oh=b843f580d79c0101de1a9873774cd0b1&oe=5BB9A068,22/12/2017,13:30,2018-05-30,PICTURE,0,49,4300.0,6.0,32.0,0.0,The best for a reason. Shop now: http://bit.ly/2p99hMa,The best for a reason. Shop now: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,66,https://www.facebook.com/Forever21/photos/ms.c.eJxly7ENwDAMA8GNAkoWJXP~;xYxUQej28B8IctBZSonEE5~;0chmUS3mz45L2S3nJ~;C8Cq1z0ygGw1SQI.bps.a.10154238427649550.1073742495.86746184549/10155706249299550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25552287_10155706249299550_883804301648084110_n.jpg?_nc_cat=0&oh=4f7afbdcaba4c682f8018a89954d9735&oe=5BC330F1,22/12/2017,3:30,2018-05-30,PICTURE,0,11,7200.0,0.0,76.0,0.0,Style Deals! Best prices since like... forever! Shop here: http://bit.ly/2BJTZQD,Style Deals! Best prices since like... forever! Shop here: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,67,https://www.facebook.com/Forever21/photos/ms.c.eJxly7ENACAMA8GNkAM2SfZfDFEhmfb0HwgpQXbOooQRTxZdiE~_qTfRdam~;29CbhTcql4soBsgYkLg~-~-.bps.a.10155659461129550.1073742871.86746184549/10155704497284550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25594293_10155704497284550_2775211861738442192_n.jpg?_nc_cat=0&oh=c3dc6121107d8e0d355f12d4267e0456&oe=5B791AA6,21/12/2017,10:00,2018-05-30,PICTURE,0,32,678.0,2.0,19.0,0.0,"It's party time, hun! Get tinsel-turnt this szn 🎉✨ Shop NYE 2018: http://bit.ly/2z5W7zh","It's party time, hun! Get tinsel-turnt this szn 🎉✨ Shop NYE 2018: ",1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,,,0.0
3,SPA,68,https://www.facebook.com/Forever21/photos/ms.c.eJxlzcEJwEAMA8GODsuyYrv~;xgL5HCjfZWARkDr4KHtLioNbZtfKjhlGmyHkBuMmyw3hhr9Xfa8XpQ4j8Q~-~-.bps.a.10155703652789550.1073742879.86746184549/10155703652794550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/21617850_10155703652794550_4555508722597908201_n.jpg?_nc_cat=0&oh=f55fd19e0f9da985f12f185b67a8daf9&oe=5B876B62,21/12/2017,3:30,2018-05-30,PICTURE,0,13,168.0,0.0,0.0,0.0,Stand out! Show now: http://bit.ly/2BbjZU1,Stand out! Show now: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"3,5,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
3,SPA,69,https://www.facebook.com/Forever21/photos/ms.c.eJxljUEOACAMwn5kho6h~;~;~_Y8WTCrk0LCJAKMBL7kDHwyZppJOFOHncod6pVJa~;UvtR29nrOBYWuI6g~-.bps.a.10155701504179550.1073742878.86746184549/10155701504189550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25443242_10155701504189550_4856755502125861952_n.jpg?_nc_cat=0&oh=9c790f606be064a63170abd78c12034c&oe=5B863E20,20/12/2017,7:01,2018-05-30,PICTURE,0,38,303.0,1.0,0.0,0.0,Branded pieces we love <3. Shop now: http://bit.ly/2yZ3Ajh,Branded pieces we love <3. Shop now: ,1,3,1,1.0,1.0,1.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"1,2,3,4,5,6,7,8,9",,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,70,https://www.facebook.com/Forever21/videos/10155701241309550/,https://m.facebook.com/story.php?story_fbid=10155701241309550&id=86746184549&_rdr,20/12/2017,4:30,2018-05-31,GIF,0,155,,9.0,,0.0,SURPRISE!! Get $25 off your purchase of $100 or more online! Shop now: http://bit.ly/2oQknW0,SURPRISE!! Get $25 off your purchase of $100 or more online! Shop now: ,1,3,0,,,,,4.0,1.0,10.0,,"1,2,3,4,5,6,7,8,9",1.0,0,,,,,,,0,,,,,,,0,,,,,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,1.0,1.0,1.0,1,0,0,0,,,,,,,,,,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,,0.0
3,SPA,71,https://www.facebook.com/Forever21/photos/ms.c.eJxlzcsNACAMAtCNDFhp7f6LGU8meH3hQ1AqkJixWsLgE6VLcrm0Z6pctj75Wu2ZgO8E530~;fOgjhw~-~-.bps.a.10155701102324550.1073742877.86746184549/10155701102349550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25507973_10155701102349550_5393988308404287561_n.jpg?_nc_cat=0&oh=cba1342fc71a286e79e8807600440afc&oe=5B79A70C,20/12/2017,3:30,2018-05-31,PICTURE,0,26,203.0,0.0,0.0,0.0,Best for you! Right here. Right now. Just for you. Shop now: http://bit.ly/2BzsUj6,Best for you! Right here. Right now. Just for you. Shop now: ,1,3,1,1.0,1.0,2.0,"2,3,4,5,6,7,8,9",3.0,1.0,1.0,,9,0.0,0,,,,,,,0,,,,,,,1,1.0,,"4,5,6,7,8,9",,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,72,https://www.facebook.com/Forever21/photos/ms.c.eJxlzcEJADAMQtGNioaYNPsvVnoq2OvjowSlmt2ZhZGw~_KSRLvJmtzcTn4yJELYj~_rtYLpFXDtF6JHY~-.bps.a.10155460531649550.1073742821.86746184549/10155698744609550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25446390_10155698744609550_2592893112886035141_n.jpg?_nc_cat=0&oh=3f1f339e557b2b4187f482a5237c8910&oe=5B837E39,19/12/2017,7:30,2018-05-31,PICTURE,0,39,2300.0,1.0,46.0,0.0,For all your upcoming festivities. Shop dresses now: http://bit.ly/2yU79aq,For all your upcoming festivities. Shop dresses now: ,1,3,1,1.0,1.0,1.0,"2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"2,3,4,5,6,7,8,9",,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,1.0,1.0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,,,0.0
3,SPA,73,https://www.facebook.com/Forever21/photos/ms.c.eJxlzMENwDAMQtGNKnDBdfZfLMqlB3J9~_kDQ7jXVEJaNh78QrRA6peqSyZ~;Xl0yupGz0ZeM~_zQaw8SQq.bps.a.10155590172339550.1073742860.86746184549/10155698260409550/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25395903_10155698260409550_6996370105466558720_n.jpg?_nc_cat=0&oh=a270101dc1678015ad2b7bc61854a7f6&oe=5B80F060,19/12/2017,3:30,2018-05-31,PICTURE,0,20,457.0,3.0,2.0,0.0,Make the night sparkle ✨ Shop party jewelry: http://bit.ly/2CAiSgH,Make the night sparkle ✨ Shop party jewelry: ,1,3,1,1.0,1.0,2.0,"1,2,3,4,5,6,7,8,9",1.0,0.0,,,,,0,,,,,,,0,,,,,,,1,1.0,,"3,4,5,6,7,8,9",,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,1.0,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,,,0.0
